Origen,'Proyecto ALIAS',País,'Tipo de Proyecto','Estado manual',MES,'Estado Proyecto (Fecha creación LEAD)','TC (ARS/USD)','Variación TC ARS/USD (- 12 SEM)','Variación TC UYU/USD (- 12 SEM)','Tasa interés crédito hipoteca',Class
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0145,0.0012,5.92,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0145,0.0012,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,PV,17.5,0.0145,0.0012,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0145,0.0012,17.3,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0145,0.0012,5.92,'QUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0145,0.0012,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0145,0.0012,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0145,0.0012,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0145,0.0012,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0145,0.0012,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0145,0.0012,17.3,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Evento,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Evento,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Evento,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0044,17.3,'QUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0044,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0174,0.0044,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Evento,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,PV,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0174,0.0041,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0174,0.0041,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Instagram,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,PV,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,PV,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0157,0.0021,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0157,0.0021,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Organico,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'QUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'QUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.5,0.0057,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.5,0.0057,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,PV,17.45,0.0029,0.0026,5.92,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.45,0.0029,0.0026,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0029,0.0026,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.45,0.0029,0.0026,5.92,'QUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.45,0.0029,0.0026,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',11,IO,17.45,0.0058,0.0007,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.45,0.0058,0.0007,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Organico,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.45,0.0058,0.0007,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Emblue,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.45,0.0058,0.0007,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Referido,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.35,0.0058,-0.0028,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',11,PV,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.35,0.0058,-0.0028,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.3,0.0029,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.3,0.0029,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.3,0.0029,0.0004,17.3,'UNQUALIFIED LEAD'
Organico,'Proyecto #3',UY,Departamentos,'Posible comprador',11,PV,17.3,0.0029,0.0004,5.92,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.3,0.0029,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.3,0.0029,0.0004,5.92,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',11,FO,17.3,0.0029,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.3,0.0029,0.0004,5.92,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.3,0.0029,0.0004,5.92,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',11,FO,17.3,0.0029,0.0004,17.3,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',11,IO,17.3,0.0029,0.0004,5.92,'UNQUALIFIED LEAD'
